division,domain,wealth,age,age_when_married,school,class,working,newspaper,tv,asha,grameen,mclub,born,any,mmore,more,method,died,birth
3,2,5,29,26,1,16,1,1,1,2,2,2,,,,,,0,1
3,2,5,35,18,1,12,2,1,1,2,2,2,,,,,,0,1
3,2,5,27,21,1,16,2,1,1,2,2,2,3,,2,,1,0,2
3,2,5,35,17,1,12,2,1,1,2,2,2,,,,,,0,2
3,2,5,31,26,1,16,1,1,1,2,2,2,,,,,,0,0
3,2,5,24,20,1,15,2,2,1,2,2,2,,1,,,2,0,0
3,2,5,25,25,1,10,2,2,1,2,2,2,,,,,,0,0
3,2,5,22,20,1,16,2,1,1,2,2,2,,,,,,0,0
3,2,5,45,22,1,12,2,1,1,2,2,2,,,,,,0,0
3,2,5,47,18,1,10,2,1,1,2,2,2,,,,,,0,2
3,2,5,28,19,1,16,2,1,1,2,2,2,,,,,,0,2
3,2,5,40,27,1,16,2,1,1,2,2,2,2,,2,,1,0,2
3,2,4,20,18,1,12,2,1,1,2,2,2,4,1,,,1,0,0
3,2,5,29,18,1,10,2,2,1,2,2,2,,,,,,0,1
3,2,4,20,17,1,9,2,2,1,2,2,2,,,,,,0,1
3,2,5,35,18,1,8,2,2,1,2,2,2,,,,,,0,2
3,2,5,34,20,1,8,2,2,1,1,2,2,,,,,,0,2
3,2,5,,,,,,,,,,,,,,,,0,
3,2,5,49,18,1,12,2,2,1,2,2,2,2,,2,,2,0,4
3,2,5,33,23,1,12,2,1,1,2,2,2,,,,,,0,2
3,2,5,26,16,1,7,2,2,1,1,2,2,,,1,,1,1,2
3,2,5,44,18,1,5,2,2,1,1,2,2,,,,,,0,5
3,2,2,18,16,1,8,2,2,1,2,2,2,,,,,,0,1
3,2,4,48,14,1,7,2,2,1,2,2,2,,,,,,0,3
3,2,5,41,26,1,16,2,1,1,2,2,2,,,,,,0,2
3,2,5,22,15,1,7,2,2,1,2,2,2,2,,,,,0,1
3,2,4,23,19,1,14,2,2,1,2,2,2,,,,,,0,1
3,2,4,28,16,1,5,2,1,1,1,2,2,,,,,,0,2
3,2,5,25,19,1,10,2,2,1,2,2,2,3,,1,,2,0,1
3,2,5,20,18,1,8,2,2,1,2,2,2,,1,,,2,0,0
3,2,5,,,,,,,,,,,,,,,,0,
3,2,4,42,17,1,10,1,1,1,2,2,2,,,,,,0,1
3,2,4,28,20,1,12,2,1,1,2,2,2,,,,,,0,1
3,2,4,49,17,1,2,2,2,2,2,2,2,4,,2,,2,0,4
3,2,5,32,23,1,12,2,1,2,2,2,2,,,,,,0,2
3,2,5,48,13,1,5,2,2,1,2,2,2,,,,,,1,5
3,2,5,,,,,,,,,,,,,,,,0,
3,2,5,19,19,1,8,2,2,1,2,2,2,4,,,,,0,0
3,2,5,32,17,1,5,2,2,1,2,2,2,,,,,,0,3
3,2,5,30,23,1,16,2,1,1,2,2,2,,,,,,0,2
3,2,4,40,16,1,10,2,2,1,1,2,2,,,2,,1,0,4
3,2,4,21,16,1,5,1,2,1,2,2,2,,,,,,0,1
3,2,4,47,14,2,,2,,1,2,2,2,,,,,,0,3
3,2,5,48,17,1,12,2,1,1,2,2,2,,,,,,0,2
3,2,4,21,19,1,8,1,2,1,2,2,2,,,,,,0,0
3,2,3,26,16,1,8,1,2,1,2,2,2,,,,,,0,1
3,2,3,39,17,1,5,2,2,1,2,1,2,,,2,,1,0,4
3,2,4,23,16,1,7,2,1,1,2,2,2,,,,,,0,1
3,2,4,38,19,1,14,1,1,1,2,2,2,,,,,,0,1
3,2,3,46,15,1,10,2,2,1,2,2,2,,,,,,0,6
3,2,3,,,,,,,,,,,,,,,,0,
3,2,3,40,13,2,,2,,1,2,2,2,,,,,,0,4
3,2,5,44,14,1,10,2,1,1,2,2,2,,,,,,0,3
3,2,4,25,18,1,8,2,2,1,2,2,2,,,,,,0,2
3,2,4,32,18,1,9,2,2,1,2,2,2,4,,2,,1,0,2
3,2,5,43,16,1,14,2,1,1,2,2,2,,,,,,0,4
3,2,5,48,15,1,10,2,2,1,2,2,2,,,,,,0,1
3,2,5,37,15,1,8,2,2,1,1,2,2,4,,2,,1,0,4
3,2,3,,,,,,,,,,,,,,,,0,
3,2,3,,,,,,,,,,,,,,,,0,
3,2,4,38,13,1,4,2,2,1,2,2,2,,,,,,0,3
3,2,5,41,17,1,10,2,2,1,2,2,2,3,,2,,1,0,2
3,2,5,30,14,1,7,2,2,1,1,2,2,,,,,,1,4
3,2,4,28,17,1,5,1,2,1,2,2,2,,,,,,0,2
3,2,3,28,16,1,9,2,2,1,2,2,2,4,,1,,1,0,1
3,2,5,41,20,1,6,2,2,1,2,2,2,,,,,,0,3
3,2,5,41,14,1,3,2,2,1,2,2,2,,,,,,2,4
3,2,4,35,20,1,9,2,2,2,2,2,2,4,,2,,2,0,2
3,2,5,39,18,1,8,2,2,1,2,2,2,,,,,,0,2
3,2,4,25,17,1,5,1,2,1,2,2,2,,,,,,0,4
3,2,4,18,16,1,5,2,2,1,2,2,2,,,,,,0,0
3,2,5,27,17,1,8,2,2,1,2,2,2,,,,,,0,2
3,2,5,49,13,2,,2,,1,2,2,2,,,,,,0,4
3,2,5,25,22,1,10,2,2,1,2,2,2,,1,,,2,0,0
3,2,4,22,22,1,10,2,2,1,2,2,2,,,,,,0,0
3,2,5,47,14,2,,2,,1,1,2,2,,,,,,1,4
3,2,5,46,16,1,7,2,2,1,1,2,2,4,,8,,1,0,4
3,2,3,42,18,1,8,2,2,1,2,2,2,,,,,,0,2
3,2,3,30,20,1,12,2,2,1,2,2,2,,,,,,0,3
3,2,4,39,16,1,3,2,2,1,2,2,2,4,,2,,2,0,5
3,2,5,43,18,1,14,1,1,1,2,2,2,,,,,,0,3
3,2,5,34,20,1,12,2,1,1,2,2,2,,,,,,0,3
3,2,3,,,,,,,,,,,,,,,,0,
3,2,3,18,17,1,8,2,2,1,2,2,2,,,,,,0,1
3,2,3,38,22,1,12,2,2,1,2,2,2,,,,,,0,2
3,2,4,36,17,1,5,2,2,1,2,2,2,,,2,,1,0,2
3,2,5,36,24,1,16,2,2,1,2,2,2,,,,,,0,3
3,2,3,22,16,1,4,2,2,1,2,2,2,,,,,,0,1
3,2,2,24,18,1,6,2,2,1,2,2,2,4,,1,,1,0,1
3,2,3,39,28,2,,2,,2,2,2,2,,,,,,0,1
3,2,4,45,14,1,9,2,2,1,2,2,2,,,,,,0,4
3,2,5,34,22,1,15,2,1,1,2,2,2,,,,,,0,2
3,2,4,21,18,1,8,2,2,1,2,2,2,2,,1,,1,0,1
3,2,5,42,13,1,5,2,2,1,2,2,2,,,,,,0,3
3,2,5,20,18,1,12,2,2,1,2,2,2,,,,,,0,0
3,2,5,48,18,1,10,2,1,1,2,2,2,,,,,,0,3
3,2,3,39,26,1,12,2,1,1,2,2,2,,,2,,1,0,2
3,2,4,38,15,1,12,2,2,1,2,2,2,,,,,,0,2
3,2,4,39,16,1,5,2,2,1,2,2,2,,,,,,0,2
3,2,4,35,26,1,15,2,2,1,2,2,2,4,,2,,1,0,2
3,2,5,35,18,1,10,2,2,1,2,2,2,,,,,,0,3
3,2,5,47,11,1,6,2,2,1,2,2,2,,,2,,1,0,2
3,2,5,32,14,1,8,2,2,1,2,2,2,,,2,,1,0,4
3,2,5,,,,,,,,,,,,,,,,0,
3,2,5,20,18,1,12,2,1,1,2,2,2,,,,,,0,1
3,2,5,,,,,,,,,,,,,,,,0,
3,2,5,43,23,1,10,2,1,1,2,2,2,,,,,,0,2
3,2,5,37,12,1,6,2,2,1,2,2,2,,1,,,2,0,0
3,2,4,24,18,1,5,1,2,1,2,2,2,,,,,,0,1
3,2,4,23,20,1,7,1,2,1,2,2,2,,,,,,0,1
3,2,5,36,19,1,9,2,1,1,2,2,2,,,,,,0,2
3,2,4,29,14,1,12,2,1,1,2,2,2,,,,,,0,2
3,2,5,41,18,1,9,2,1,1,2,2,2,4,,2,,1,0,4
3,2,3,47,18,1,4,2,2,1,2,2,2,,,,,,0,4
3,2,5,33,20,1,10,2,2,1,2,2,2,,,,,,0,1
3,2,5,46,13,1,7,2,1,1,2,2,2,,,,,,0,4
3,2,3,19,19,1,8,2,2,1,2,2,2,,,,,,0,0
3,2,4,35,14,1,7,2,2,1,2,2,2,,,1,,2,0,3
3,2,3,18,17,1,10,2,2,1,2,2,2,,,,,,0,0
3,2,3,27,19,1,9,2,1,1,2,2,2,,,,,,0,1
3,2,3,25,20,1,5,1,2,1,2,2,2,4,,1,,1,0,1
3,2,2,33,13,2,,2,,2,2,2,2,,,,,,0,1
3,2,3,38,22,1,2,2,2,1,2,2,2,,,,,,0,2
3,2,4,42,18,2,,2,,1,2,2,2,,,2,,1,0,3
3,2,4,40,25,1,7,2,2,1,2,2,2,,,,,,0,3
3,2,4,30,18,1,7,2,2,1,2,2,2,,,,,,0,3
3,2,5,32,20,1,5,2,2,1,2,2,2,,,,,,0,3
3,2,3,31,18,1,7,2,2,1,2,2,2,,,2,,1,0,2
3,2,4,35,16,1,7,2,2,1,2,2,2,,,,,,0,8
3,2,2,25,20,1,10,1,2,1,2,2,2,,,,,,0,1
3,2,4,25,23,1,15,2,1,1,2,2,2,,,,,,0,0
3,2,5,46,30,1,16,2,1,1,2,2,2,,,,,,0,2
3,2,3,20,19,1,9,2,2,1,2,2,2,,,,,,0,0
3,2,5,26,20,1,12,2,1,1,2,2,2,4,,1,,1,0,1
3,2,4,24,22,1,7,2,2,1,2,2,2,,,,,,0,0
3,2,5,36,20,1,15,2,1,1,2,2,2,,,,,,0,2
3,2,4,24,20,1,12,2,1,1,2,2,2,2,1,,,1,0,0
3,2,5,17,17,1,10,2,2,1,2,2,2,,,,,,0,0
3,2,5,23,17,1,14,2,2,1,2,2,2,,,1,,1,0,1
3,2,5,27,15,1,8,2,2,1,2,2,2,,,,,,0,2
3,2,2,23,21,1,4,2,2,1,2,2,2,,,,,,0,1
3,2,3,37,16,1,7,1,2,1,2,2,2,,,2,,1,0,3
3,2,3,22,18,1,6,2,2,1,2,2,2,,,,,,0,1
3,2,2,22,16,1,7,2,1,1,2,2,2,,,,,,0,1
3,2,3,25,25,1,2,2,2,1,2,2,2,4,1,,,2,0,0
3,2,5,26,21,1,6,2,2,1,2,2,2,,,,,,0,1
3,2,3,22,19,1,5,2,2,1,2,2,2,,,,,,0,0
3,2,3,49,20,1,12,1,1,1,2,2,2,,,,,,0,1
3,2,3,26,23,1,5,2,2,1,2,2,2,,,,,,0,1
3,2,5,45,15,1,8,2,2,1,2,2,2,,,,,,0,5
3,2,3,20,18,1,10,2,2,2,2,2,2,,,1,,1,0,1
3,2,4,35,14,1,7,2,2,1,2,2,2,,,,,,0,3
3,2,5,40,22,1,10,2,2,1,2,2,2,,,,,,0,2
3,2,5,18,18,1,15,2,1,1,2,2,2,,1,,,1,0,0
3,2,4,37,14,1,5,1,2,1,2,2,2,,,,,,0,2
3,2,5,33,21,1,14,2,2,1,2,2,2,2,,2,,1,0,1
3,2,5,40,13,1,5,2,1,1,2,2,2,,,,,,0,2
3,2,5,41,13,1,5,2,1,1,2,2,2,,,,,,0,2
3,2,5,43,14,1,9,2,1,1,2,2,2,4,,2,,1,0,4
3,2,5,20,18,1,9,1,1,1,2,2,2,,,1,,1,0,1
3,2,2,35,30,1,4,2,2,1,2,2,2,,,,,,0,1
3,2,3,21,18,1,7,2,2,1,2,2,2,,,,,,0,0
3,2,3,36,20,2,,2,,1,2,2,2,4,,2,,1,2,3
3,2,4,29,18,1,8,2,2,1,2,2,2,,,,,,0,2
3,2,4,37,14,2,,2,,1,2,2,2,,,,,,0,5
3,2,3,20,19,1,2,2,2,1,2,2,2,9,1,,,2,0,0
3,2,2,46,29,1,2,1,2,1,2,2,2,,,,,,0,0
3,2,5,25,17,1,12,2,1,1,2,2,2,,,,,,0,1
3,2,3,23,16,1,7,1,2,2,2,2,2,4,,1,,1,0,1
3,2,5,40,13,1,8,2,2,1,2,2,2,,,,,,0,4
3,2,5,30,18,1,5,2,1,1,2,2,2,,,,,,0,3
3,2,5,40,17,1,8,2,2,1,2,2,2,,,2,,1,0,2
3,2,5,19,18,1,10,2,1,1,2,2,2,,,,,,0,0
3,2,5,25,22,1,12,2,2,1,2,2,2,,,,,,0,1
3,2,3,49,18,1,8,2,2,1,2,2,2,,,,,,0,2
3,2,2,25,18,1,9,2,2,1,2,2,2,4,,1,,2,0,1
3,2,5,24,16,1,6,2,2,1,2,2,2,,,,,,0,1
3,2,5,49,16,1,5,2,2,1,2,2,2,,,,,,0,2
3,2,5,24,23,1,16,2,1,1,2,2,2,,,,,,0,0
3,2,5,22,22,1,12,2,1,1,2,2,2,,,,,,0,0
3,2,1,25,17,1,5,2,2,2,2,2,2,,,,,,0,3
3,2,4,44,18,1,9,2,2,1,2,2,2,,,,,,0,4
3,2,3,36,17,1,6,2,1,2,2,2,2,,,2,,1,0,1
3,2,3,30,13,1,7,2,2,2,2,2,2,,,,,,0,2
3,2,3,45,18,2,,2,,1,2,2,2,,,,,,0,1
3,2,5,44,17,1,12,2,1,1,2,2,2,4,,2,,1,0,3
3,2,4,,,,,,,,,,,,,,,,0,
3,2,5,23,20,1,14,2,1,1,2,2,2,,,,,,0,1
3,2,5,38,17,1,10,2,1,1,2,2,2,,,,,,0,3
3,2,2,17,16,1,5,2,2,1,2,2,2,,,,,,0,0
3,2,3,31,16,1,8,1,2,1,2,2,2,,,,,,0,3
3,2,3,33,18,2,,2,,1,2,2,2,4,,2,,2,0,1
3,2,3,33,13,1,5,2,2,1,2,2,2,,,,,,0,2
3,2,3,23,18,1,9,2,1,1,2,2,2,4,,,,,0,0
3,2,5,39,17,1,14,2,1,1,2,2,2,,,,,,0,2
3,2,5,30,24,1,16,1,1,1,2,2,2,,,1,,2,0,1
3,2,5,39,18,1,5,2,2,1,2,2,2,,,,,,0,1
3,2,5,27,22,1,12,2,1,1,2,2,2,,,,,,0,1
3,2,4,26,18,1,5,2,2,1,2,2,2,,,,,,0,1
3,2,5,42,22,1,14,2,1,1,2,2,2,,,,,,0,2
3,2,5,19,18,1,9,2,2,1,2,2,2,,,1,,1,0,1
3,2,5,28,22,1,12,2,1,1,2,2,2,,,1,,1,0,1
3,2,5,48,17,1,12,2,1,1,2,2,2,,,,,,0,2
3,2,5,38,20,1,10,2,1,1,2,2,2,,,,,,0,1
3,2,5,40,17,1,14,2,1,2,2,2,2,,,,,,0,2
3,2,4,39,17,1,6,2,2,1,2,2,2,,,,,,1,5
3,2,3,38,18,1,3,2,2,2,2,2,2,,,,,,0,3
3,2,5,,,,,,,,,,,,,,,,0,
3,2,5,47,19,1,5,2,1,1,2,2,2,,,,,,1,3
3,2,4,30,14,1,7,2,1,1,2,2,2,,,,,,1,3
3,2,5,41,23,1,4,2,1,2,2,2,2,3,,2,,1,0,2
3,2,5,41,15,1,10,2,2,1,2,2,2,,,,,,0,1
3,2,5,45,21,1,16,1,1,1,2,2,2,,,,,,0,0
3,2,2,17,15,1,5,2,2,1,2,2,2,4,,,,,0,1
3,2,5,33,15,1,12,2,1,1,2,2,2,,,,,,1,3
3,2,4,32,18,1,8,2,2,1,2,2,2,,,,,,0,2
3,2,5,35,22,1,16,2,2,1,2,2,2,4,,2,,1,0,1
3,2,5,31,23,1,16,2,2,1,2,2,2,,,,,,0,1
3,2,4,36,15,1,7,2,2,1,2,2,1,4,,,,,0,3
3,2,5,31,16,1,12,2,2,1,2,2,2,,,,,,0,3
3,2,5,44,20,1,9,2,1,1,2,2,2,,,,,,0,2
3,2,4,35,16,1,5,2,2,1,2,2,2,,,2,,1,0,3
3,2,2,23,20,2,,2,,1,2,2,2,,,,,,0,0
3,2,4,33,13,1,3,1,2,1,2,2,2,,,,,,0,2
3,2,5,48,20,1,7,2,2,1,2,2,2,,,,,,0,2
3,2,5,31,14,1,10,1,1,1,2,2,2,,,,,,0,2
3,2,5,34,23,1,12,2,1,1,2,2,2,4,,2,,1,0,2
3,2,5,29,23,1,16,2,2,1,2,1,2,,,,,,0,0
3,2,5,28,27,1,10,2,2,1,2,2,2,,,,,,0,0
3,2,5,39,19,1,12,2,1,1,2,2,2,,,,,,0,2
3,2,5,39,25,1,14,2,1,1,2,2,2,2,,2,,1,0,2
3,2,2,27,18,1,5,2,2,1,2,2,2,2,,1,,1,0,1
3,2,4,37,13,1,7,2,2,1,2,2,2,,,,,,0,3
3,2,4,29,15,1,3,2,2,1,2,2,2,,,,,,0,3
3,2,3,23,19,1,4,2,2,1,2,2,2,4,,1,,1,0,1
3,2,3,28,18,1,5,2,2,1,2,2,1,,,,,,0,1
3,2,3,30,15,1,1,2,2,1,2,2,2,,,,,,0,3
3,2,2,44,16,1,0,2,2,1,2,2,2,,,,,,0,4
3,2,4,26,13,1,7,2,2,1,2,2,2,,,,,,0,2
3,2,4,19,19,1,6,2,2,1,2,2,2,,,,,,0,0
3,2,4,36,17,2,,1,,1,2,2,2,,,2,,1,3,5
3,2,4,33,13,1,9,2,2,1,2,2,2,,,,,,0,2
3,2,4,26,18,1,10,2,2,1,2,2,2,,,,,,0,1
3,2,3,24,19,1,9,2,2,1,2,2,2,4,,,,,0,0
3,2,4,22,17,1,10,2,2,1,2,2,2,,,,,,0,1
3,2,4,35,17,1,2,1,2,1,2,2,2,,,,,,0,3
3,2,2,20,15,1,10,2,2,1,2,2,2,4,1,,,2,0,0
3,2,3,24,20,1,7,1,2,1,2,2,2,,,,,,0,0
3,2,1,20,20,1,7,2,2,1,2,2,2,,,,,,0,0
3,2,2,24,18,1,7,2,2,1,2,2,2,4,,1,,1,0,1
3,2,3,30,15,1,2,2,2,1,2,2,2,,,,,,0,2
3,2,2,42,13,1,1,2,2,2,2,2,2,,,,,,0,4
3,2,3,38,16,2,,2,,1,2,2,2,4,,2,,1,0,3
3,2,4,27,13,1,10,1,2,1,2,2,2,,,,,,0,2
3,2,4,22,15,1,7,2,1,1,2,2,2,,,,,,0,1
3,2,4,41,13,1,5,2,2,1,2,2,2,,,,,,1,5
3,2,3,22,17,1,6,2,2,1,2,2,2,4,,2,,1,0,2
3,2,3,42,16,1,4,2,2,1,2,2,2,,,,,,0,3
3,2,2,31,16,1,4,1,2,1,2,2,2,2,,,,,0,4
3,2,4,27,13,1,6,2,1,1,2,2,2,,,,,,0,2
3,2,2,34,14,1,5,1,2,1,2,2,2,,,,,,0,2
3,2,5,,,,,,,,,,,,,,,,0,
3,2,2,20,17,2,,2,,1,2,2,2,,,,,,0,0
3,2,3,27,18,1,9,2,2,1,2,2,2,,,,,,0,1
3,2,4,47,16,1,6,2,2,1,2,2,2,3,,2,,1,0,3
3,2,4,24,18,1,14,2,1,1,2,2,2,4,,,,,0,1
3,2,4,24,21,1,7,2,2,1,2,2,2,,,,,,0,1
3,2,3,,,,,,,,,,,,,,,,0,
3,2,4,46,12,1,1,2,2,1,2,2,2,,,2,,1,0,4
3,2,3,22,16,1,8,1,1,1,2,2,2,,,,,,0,1
3,2,1,25,15,1,3,1,2,1,2,2,2,,,,,,0,1
3,2,2,20,15,1,5,2,1,1,2,2,2,,,,,,0,2
3,2,3,21,13,1,3,2,2,1,2,2,2,,,2,,1,0,2
3,2,4,43,13,1,1,2,2,1,2,2,2,,,,,,0,4
3,2,4,18,17,1,5,2,2,1,2,2,2,,,,,,0,0
3,2,2,32,18,1,5,1,2,1,2,2,2,,,,,,0,2
3,2,3,24,17,1,6,1,2,1,2,2,2,,,,,,0,2
3,2,4,20,16,1,7,2,2,1,2,2,2,,,,,,0,1
3,2,4,17,15,1,3,2,2,1,2,2,2,,,,,,0,1
3,2,4,22,16,1,8,1,2,1,2,2,2,4,,1,,1,0,1
3,2,4,20,14,1,7,1,2,1,2,2,2,,,,,,0,1
3,2,3,43,11,2,,2,,1,2,2,2,,,2,,2,0,2
3,2,3,,,,,,,,,,,,,,,,0,
3,2,4,23,13,1,7,1,2,1,2,2,2,,,,,,0,3
3,2,5,,,,,,,,,,,,,,,,0,
3,2,3,,,,,,,,,,,,,,,,0,
3,2,5,30,13,1,12,2,1,1,1,2,2,,,,,,0,2
3,2,3,28,13,1,4,1,2,1,2,2,2,,,,,,0,2
3,2,2,21,18,1,8,2,2,1,2,2,2,,,,,,0,1
3,2,3,21,15,1,5,2,2,1,2,2,2,4,,8,,1,1,2
3,2,3,44,13,1,0,2,2,1,2,2,2,,,,,,1,4
3,2,3,36,14,1,3,2,2,1,2,2,2,,,,,,1,3
3,2,3,22,18,1,5,1,2,1,2,2,1,4,,,,,0,1
3,2,3,25,15,1,8,2,2,1,2,2,2,,,,,,0,2
3,2,3,38,17,1,3,2,2,1,2,2,2,,,,,,0,2
3,2,2,28,20,1,3,2,2,1,2,2,2,,,2,,1,0,2
3,2,3,17,17,1,7,2,2,1,2,2,2,,,,,,0,0
3,2,3,26,16,1,6,1,2,1,2,2,2,,,,,,0,1
3,2,2,30,15,1,3,2,2,1,2,2,2,4,,2,,1,0,3
3,2,4,22,18,1,5,2,2,2,2,2,2,,,,,,0,1
3,2,2,48,16,2,,2,,2,2,2,2,,,,,,0,5
3,2,4,25,18,1,8,2,2,1,2,2,2,4,,8,,1,0,2
3,2,3,22,19,1,12,2,1,1,2,2,2,,,,,,0,0
3,2,2,25,21,1,8,2,2,2,2,2,2,,,,,,0,1
3,2,3,42,15,1,3,2,2,1,2,2,2,,,2,,1,0,3
3,2,3,20,18,1,6,1,2,1,2,2,2,,,,,,0,0
3,2,3,37,15,1,4,1,1,1,2,2,2,,,,,,1,3
3,2,5,46,11,1,4,2,2,1,2,2,2,4,,2,,1,0,3
3,2,4,24,18,1,9,2,1,1,2,2,2,,,,,,0,1
3,2,3,36,16,1,3,2,2,1,2,2,2,,,,,,0,3
3,2,3,20,18,1,5,2,2,1,2,2,2,4,,,,,0,0
3,2,3,39,20,1,5,2,2,1,2,2,2,,,,,,0,2
3,2,4,41,17,1,5,1,2,1,2,2,2,,,,,,0,4
3,2,3,,,,,,,,,,,,,,,,0,
3,2,3,48,10,1,2,2,2,1,2,2,2,4,,2,,2,0,5
3,2,3,38,15,2,,2,,1,2,2,2,,,,,,0,2
3,2,3,22,15,2,,2,,1,2,2,1,,,,,,0,1
3,2,2,24,15,2,,2,,1,2,2,2,,,2,,1,1,3
3,2,2,28,18,2,,2,,2,2,2,2,,,,,,0,2
3,2,4,21,18,1,7,2,2,1,2,1,2,4,,1,,2,0,1
3,2,4,37,13,2,,2,,1,2,2,2,2,,2,,2,0,5
3,2,4,,,,,,,,,,,,,,,,0,
3,2,3,47,15,2,,2,,1,2,2,2,,,,,,0,3
3,2,3,28,18,1,5,2,2,1,2,2,2,,,,,,0,2
3,2,1,17,16,1,5,1,2,1,2,2,2,2,1,,,2,0,0
3,2,5,44,14,1,2,2,2,1,2,2,2,,,,,,0,4
3,2,5,,,,,,,,,,,,,,,,0,
3,2,2,42,19,1,8,2,2,1,2,2,2,,,,,,0,2
3,2,1,35,13,2,,2,,2,2,2,2,4,,2,,1,1,6
3,2,4,38,14,1,8,2,2,1,2,2,2,,,,,,0,1
3,2,3,26,13,1,5,2,2,1,2,2,2,4,,2,,1,0,2
3,2,3,35,13,1,9,2,2,1,2,2,2,,,,,,0,2
3,2,5,45,18,1,8,1,2,1,2,2,2,,,,,,0,3
3,2,3,23,14,1,5,2,2,1,2,2,2,4,,2,,2,0,2
3,2,4,40,18,2,,2,,1,1,2,2,,,,,,0,2
3,2,2,18,16,1,6,1,2,1,2,2,2,,,1,,1,0,1
3,2,4,35,16,2,,2,,1,2,2,2,,,,,,0,3
3,2,3,44,17,2,,1,,1,2,2,2,,,,,,0,4
3,2,3,35,15,1,10,2,2,1,2,2,2,,,,,,0,2
3,2,2,49,13,2,,2,,1,2,2,2,4,,2,,2,0,2
3,2,5,26,18,1,12,2,2,1,2,2,2,,,,,,0,2
3,2,5,34,13,1,4,2,2,1,2,2,2,4,,2,,2,0,3
3,2,3,42,12,2,,2,,1,2,2,2,,,,,,0,3
3,2,3,35,12,1,2,2,2,1,2,2,2,,,,,,0,2
3,2,3,16,15,1,6,1,2,1,2,2,2,,,,,,0,0
3,2,4,37,14,2,,2,,1,2,2,2,4,,2,,1,0,4
3,2,3,34,17,1,5,2,2,1,2,2,2,,,,,,0,3
3,2,3,,,,,,,,,,,,,,,,0,
3,2,2,34,16,2,,1,,1,2,2,2,,,,,,0,3
3,2,3,34,16,2,,2,,1,2,2,2,,,,,,3,6
3,2,3,44,17,1,5,2,2,1,2,2,2,,,,,,0,4
3,2,3,33,15,2,,1,,1,1,2,2,,,,,,2,4
3,2,3,32,14,2,,2,,1,2,2,2,,,,,,0,2
3,2,1,24,20,2,,1,,1,2,2,2,,,,,,0,0
3,2,3,35,14,2,,2,,1,2,2,2,,,,,,0,2
3,2,4,37,17,1,8,2,2,1,2,2,2,,,,,,0,3
3,2,4,14,14,1,7,2,2,1,2,2,2,,1,,,1,0,0
3,2,3,14,14,1,10,2,2,1,2,2,2,,,,,,0,0
3,2,1,29,16,1,9,2,2,2,2,2,2,,,,,,0,1
3,2,2,18,16,1,4,1,2,1,2,2,2,4,1,,,1,0,0
3,2,3,17,13,1,10,2,1,1,2,2,2,,,,,,0,0
3,2,3,19,18,1,8,1,2,1,2,2,2,,,,,,0,0
3,2,3,23,17,1,2,2,2,1,2,2,2,,,,,,0,1
3,2,3,22,21,1,8,1,2,1,2,2,2,,,,,,0,0
3,2,2,28,14,1,7,1,2,1,2,2,2,4,,1,,1,1,2
3,2,2,23,19,1,7,1,2,1,2,2,2,,,,,,0,1
3,2,4,37,14,1,5,1,2,1,2,2,2,,,,,,0,2
3,2,2,24,19,1,5,2,2,1,2,2,2,,,2,,1,0,1
3,2,3,42,18,2,,2,,1,2,2,2,,,,,,0,2
3,2,3,48,14,2,,2,,1,2,2,2,,,2,,2,0,6
3,2,3,39,15,2,,2,,1,2,2,2,,,,,,0,4
3,2,3,18,17,1,5,1,2,1,2,2,2,,,,,,0,0
3,2,5,49,16,1,8,2,2,1,2,2,2,,,,,,0,2
3,2,5,33,18,1,10,2,1,1,2,2,2,,,,,,0,2
3,2,5,34,16,1,10,2,1,1,2,2,2,,,,,,0,2
3,2,4,27,15,1,12,2,2,1,2,2,2,4,,2,,1,0,2
3,2,5,31,19,1,7,2,1,1,2,2,2,,,,,,0,2
3,2,5,46,16,1,9,2,2,1,2,2,2,,,,,,0,5
3,2,5,32,14,1,12,2,1,1,2,2,2,,,2,,1,0,3
3,2,5,32,20,1,12,2,1,1,2,2,2,,,,,,0,2
3,2,5,20,19,1,12,2,1,1,2,2,2,,,,,,0,0
3,2,3,30,16,2,,2,,1,2,2,2,4,,2,,1,0,4
3,2,3,29,13,1,9,2,2,1,2,2,2,,,,,,0,2
3,2,4,49,16,1,5,2,2,1,2,2,2,,,,,,0,5
3,2,4,,,,,,,,,,,,,,,,0,
3,2,5,40,18,1,8,2,2,1,2,2,2,2,,2,,1,0,1
3,2,2,28,13,2,,2,,1,2,2,1,,,,,,1,3
3,2,2,28,16,1,2,2,2,1,2,2,2,4,,1,,2,0,2
3,2,5,46,18,1,16,1,2,1,2,2,2,,,,,,0,2
3,2,5,48,16,1,9,2,1,1,2,2,2,,,,,,0,2
3,2,5,41,19,1,14,2,1,1,2,2,2,,,,,,0,1
3,2,5,22,18,1,12,2,2,1,2,2,2,4,,1,,1,0,1
3,2,3,43,14,2,,1,,1,2,2,2,,,,,,0,5
3,2,5,38,24,1,12,2,1,1,2,2,2,4,,2,,1,0,2
3,2,5,25,22,1,12,2,2,1,2,2,2,,,,,,0,1
3,2,3,30,20,2,,1,,1,2,2,2,,,2,,1,1,3
3,2,2,23,22,1,10,1,1,1,2,2,2,,,,,,0,0
3,2,3,39,17,1,6,1,2,1,2,2,2,,,,,,0,2
3,2,4,28,18,1,5,1,2,1,2,2,2,2,,,,,0,1
