wealth,age,age_when_married,school,upto_class,working,tv,asha,want_child,method,died,birth,first_child_gender,children_away,boys_died,girls_died,domain_1,domain_2,domain_3,born_place_1.0,born_place_2.0,born_place_3.0,born_place_4.0,born_place_9.0
1,37,13,1,4,0,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0
1,27,12,1,7,0,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
2,38,18,1,10,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0
1,27,11,1,5,0,0,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0
1,26,14,1,2,1,1,1,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
2,30,16,1,5,0,1,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0
1,30,16,0,0,1,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,0,0,0
1,28,15,1,5,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0
1,30,19,1,5,1,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0
1,32,20,1,10,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
1,34,15,1,3,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0
1,24,15,1,5,0,0,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0
1,36,20,1,8,0,0,1,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0
3,33,16,1,4,0,1,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0
1,27,16,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0
2,36,18,1,5,0,1,1,0,1,0,3,1,0,0,0,1,0,0,1,0,0,0,0
2,34,17,1,5,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
1,33,16,0,0,0,0,0,0,1,0,5,1,1,0,0,1,0,0,1,0,0,0,0
3,34,18,1,12,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0
1,33,14,0,0,1,0,0,0,1,1,4,1,1,1,0,1,0,0,0,0,0,1,0
1,40,20,1,5,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
1,45,15,0,0,0,1,0,0,1,1,6,1,1,1,0,1,0,0,1,0,0,0,0
2,47,17,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,0,1,0,0,0,0
1,47,17,1,5,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0
1,39,14,1,2,0,0,0,0,1,0,2,1,1,0,0,1,0,0,1,0,0,0,0
1,43,16,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,1,0,0,0,0
1,33,16,0,0,0,0,1,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0
1,29,20,1,5,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0
1,27,18,1,5,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
1,30,16,1,4,0,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0
1,26,18,1,5,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0
1,32,17,1,4,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0
1,27,18,1,7,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0
1,46,15,1,3,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
1,30,16,1,5,0,0,0,0,1,0,3,1,0,0,0,1,0,0,1,0,0,0,0
1,20,18,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,25,14,1,5,0,0,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0
3,43,16,1,3,0,0,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,1,0
5,32,17,1,9,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
3,46,17,1,0,0,1,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0
3,21,15,1,8,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,37,15,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
2,30,22,1,7,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3,27,17,1,6,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,26,19,1,8,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
2,32,17,0,0,0,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
2,34,23,1,4,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
2,21,18,1,8,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,30,18,1,5,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0
4,30,14,1,6,0,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0
2,28,13,1,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,20,14,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1,29,14,0,0,0,0,0,0,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0
2,33,18,0,0,1,1,0,0,0,1,2,1,1,0,1,1,0,0,0,0,0,1,0
2,36,20,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
2,30,14,1,5,1,1,0,1,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0
1,22,14,1,5,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,20,16,1,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
1,44,13,0,0,0,0,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,1,0
1,18,16,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
3,18,17,1,7,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5,25,20,1,9,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0
1,34,13,1,3,0,1,0,0,1,0,4,0,1,0,0,1,0,0,1,0,0,0,0
1,48,13,0,0,1,1,0,0,0,1,4,0,1,0,1,1,0,0,0,1,0,0,0
1,30,19,1,8,1,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0
2,32,19,1,8,1,1,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0
2,34,14,1,4,0,1,0,0,1,1,4,1,0,0,1,1,0,0,0,0,0,1,0
1,33,14,1,5,1,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0
2,42,18,1,7,0,1,0,0,1,1,3,0,0,0,1,1,0,0,1,0,0,0,0
1,27,14,0,0,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
2,26,14,1,5,1,1,0,0,1,0,2,1,1,0,0,1,0,0,0,0,0,1,0
1,33,17,1,4,1,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0
1,29,15,1,5,1,1,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,1,0
3,33,16,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0
2,23,17,1,8,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,26,15,1,6,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,38,20,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0
4,47,19,0,0,0,1,0,0,1,0,6,1,1,0,0,1,0,0,1,0,0,0,0
4,27,20,1,8,0,1,0,1,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0
2,25,15,1,4,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,24,18,1,7,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,38,25,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
1,20,17,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,24,20,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,43,20,1,5,0,0,0,0,1,0,5,1,1,0,0,1,0,0,0,0,0,1,0
1,48,12,0,0,0,1,0,0,0,2,10,0,1,1,1,1,0,0,0,0,0,1,0
1,32,12,1,5,0,1,0,1,1,1,2,0,1,0,1,1,0,0,0,1,0,0,0
4,21,15,1,4,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
4,48,20,1,6,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0
3,26,14,1,7,1,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
3,42,13,1,0,0,1,0,0,0,1,4,1,1,1,0,1,0,0,0,0,0,1,0
4,45,15,1,1,0,1,0,0,0,1,7,0,1,0,1,1,0,0,0,0,0,1,0
4,20,19,1,2,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4,19,18,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2,21,20,1,7,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4,38,15,1,9,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0
1,39,20,1,0,1,0,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,1,0
2,34,20,1,5,1,1,0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,1,0
2,25,18,1,7,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3,23,20,1,5,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,33,20,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0
3,26,14,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0
1,30,15,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,29,14,1,4,0,1,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,1,0
1,25,13,1,5,1,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
2,30,12,1,4,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
2,45,13,1,5,0,1,0,0,0,3,4,1,0,1,2,1,0,0,0,0,0,1,0
3,36,17,1,3,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0
1,19,18,1,8,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
2,26,13,1,1,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0
4,37,14,1,5,0,1,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,1,0
3,48,18,0,0,1,1,0,0,1,1,4,1,1,1,0,1,0,0,1,0,0,0,0
1,22,15,1,0,0,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,26,12,1,3,0,1,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0
3,36,13,1,5,1,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0
1,36,13,1,4,1,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,1,0
1,41,14,0,0,1,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,1,0
2,22,19,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2,22,16,1,4,1,1,0,1,1,1,2,0,0,1,0,1,0,0,1,0,0,0,0
2,29,13,1,5,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0
1,26,14,1,3,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
2,32,14,1,5,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
1,38,17,1,0,0,0,0,0,0,3,6,0,0,1,2,1,0,0,0,0,0,1,0
4,49,18,1,9,0,1,0,0,0,0,6,1,1,0,0,1,0,0,1,0,0,0,0
3,21,19,1,12,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
3,20,18,1,12,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2,26,17,1,5,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0
1,48,16,0,0,0,0,0,0,1,1,2,0,1,0,1,1,0,0,0,0,0,1,0
4,40,15,1,7,0,1,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0
3,43,16,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0
5,25,24,1,12,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4,26,13,1,8,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
4,38,13,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0
4,49,18,1,5,0,0,0,0,0,2,3,0,0,1,1,1,0,0,0,1,0,0,0
4,45,14,1,5,0,1,1,0,1,2,6,0,1,1,1,1,0,0,1,0,0,0,0
4,29,18,1,12,0,0,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0
2,28,15,1,3,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
3,35,16,0,0,1,1,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0
3,42,16,1,4,0,1,0,0,1,0,6,1,0,0,0,1,0,0,1,0,0,0,0
2,25,16,1,4,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,34,20,1,4,1,1,0,1,1,0,2,1,1,0,0,1,0,0,0,0,0,1,0
3,48,10,1,2,0,1,1,0,1,3,8,1,1,3,0,1,0,0,0,0,0,1,0
2,40,14,0,0,0,1,0,0,1,0,6,0,1,0,0,1,0,0,0,0,0,1,0
2,33,13,1,5,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3,36,18,0,0,1,1,0,1,1,2,3,0,0,1,1,1,0,0,0,0,0,1,0
3,31,17,1,1,1,1,0,0,1,0,2,1,1,0,0,1,0,0,0,1,0,0,0
2,20,14,1,5,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,30,22,1,5,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,34,14,1,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0
1,42,16,0,0,0,1,0,0,1,0,5,1,0,0,0,1,0,0,0,0,0,1,0
1,37,16,1,0,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0
1,26,16,1,6,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,26,19,0,0,0,1,1,1,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,30,14,0,0,1,1,0,0,1,1,3,0,0,1,0,1,0,0,0,0,0,1,0
4,24,17,1,9,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
5,49,16,1,5,0,1,0,0,1,0,4,1,1,0,0,1,0,0,1,0,0,0,0
5,24,18,1,9,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
2,29,18,1,6,0,0,0,0,1,1,3,1,0,0,1,1,0,0,1,0,0,0,0
3,22,18,1,10,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
2,28,20,1,4,0,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0
3,30,17,1,7,0,1,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0
5,20,14,1,7,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
4,32,18,1,12,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0
4,36,19,1,6,0,1,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0
2,37,16,0,0,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0
4,49,13,1,4,0,1,0,0,0,1,7,1,1,1,0,1,0,0,1,0,0,0,0
4,22,20,1,8,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
2,48,16,0,0,0,1,0,0,1,2,6,1,0,1,1,1,0,0,1,0,0,0,0
4,46,15,1,3,0,1,0,0,0,1,10,0,1,1,0,1,0,0,1,0,0,0,0
4,42,17,1,8,0,1,0,0,1,0,4,0,1,0,0,1,0,0,1,0,0,0,0
4,35,18,1,8,0,1,0,1,0,1,2,0,0,1,0,1,0,0,1,0,0,0,0
4,27,16,1,5,0,1,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0
4,22,19,1,10,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
1,28,16,1,3,0,1,0,1,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0
4,48,13,0,0,0,1,0,0,0,0,4,0,1,0,0,1,0,0,1,0,0,0,0
4,24,18,1,8,0,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0
4,40,13,0,0,0,1,0,0,0,0,4,1,1,0,0,1,0,0,1,0,0,0,0
5,29,15,1,7,0,1,0,1,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0
5,32,17,1,12,0,1,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0
3,37,17,1,5,0,1,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0
2,29,18,1,5,0,1,0,1,1,1,4,0,0,1,0,1,0,0,1,0,0,0,0
1,19,18,1,7,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
5,28,14,1,5,0,1,0,0,1,0,4,0,1,0,0,1,0,0,1,0,0,0,0
4,37,16,1,12,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
2,26,21,1,12,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0
4,35,22,1,10,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4,35,29,1,7,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3,22,18,1,4,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4,40,17,1,2,0,1,0,0,0,1,3,0,0,1,0,1,0,0,0,0,0,1,0
3,30,21,1,8,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
5,40,17,1,12,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
4,48,18,1,8,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
3,32,20,1,5,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
5,49,18,1,9,1,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1
5,40,18,1,14,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
3,42,22,1,14,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
5,30,15,1,9,0,1,0,0,1,1,3,1,0,1,0,1,0,0,0,0,0,1,0
4,35,17,1,4,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
3,23,18,1,5,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0
4,25,14,1,1,0,1,0,1,0,1,3,1,0,1,0,1,0,0,0,0,0,1,0
4,28,20,1,5,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3,26,18,1,2,1,1,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0
4,43,17,0,0,0,1,1,0,1,0,4,0,1,0,0,1,0,0,0,1,0,0,0
3,27,16,0,0,0,1,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
3,32,21,1,14,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0
4,37,20,1,10,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
5,28,18,1,6,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
4,31,21,1,10,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4,35,16,1,10,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
5,35,25,1,14,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
4,29,18,1,5,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
3,28,20,1,5,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,44,16,1,5,1,1,1,0,1,1,5,1,0,1,0,1,0,0,0,0,0,1,0
1,32,17,1,5,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
1,33,10,1,7,1,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,0,0,0
1,38,16,0,0,0,1,0,0,1,0,8,1,0,0,0,1,0,0,1,0,0,0,0
1,21,18,1,6,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,34,10,0,0,0,1,0,0,0,2,5,1,0,1,1,1,0,0,0,0,0,1,0
1,30,17,1,5,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,22,19,1,5,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,18,13,1,5,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,24,17,1,5,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,30,17,0,0,1,1,0,1,1,1,3,0,0,0,1,1,0,0,0,0,0,1,0
1,24,16,1,3,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0
3,37,15,0,0,1,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
1,29,18,1,2,1,1,1,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0
1,23,18,0,0,0,1,0,1,1,1,2,0,0,0,1,1,0,0,0,0,0,1,0
2,30,17,1,3,1,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0
2,45,14,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,36,16,1,3,1,1,0,0,1,1,5,1,0,1,0,1,0,0,0,0,0,1,0
1,42,14,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,1,0,0,0
3,41,17,0,0,0,1,0,0,0,0,4,1,1,0,0,1,0,0,1,0,0,0,0
4,36,17,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
2,32,19,1,2,1,1,0,0,1,0,2,1,1,0,0,1,0,0,0,0,0,1,0
4,23,19,1,6,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2,47,20,1,8,0,1,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0
3,23,16,1,4,0,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,38,13,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0
4,24,18,1,12,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
1,36,14,1,5,0,1,1,0,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0
2,45,16,0,0,1,1,0,0,0,0,8,0,1,0,0,1,0,0,0,1,0,0,0
3,22,17,1,8,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3,24,17,0,0,1,1,0,1,1,1,2,1,0,1,0,1,0,0,0,0,0,1,0
3,32,16,1,4,1,1,0,1,1,1,2,1,0,1,0,1,0,0,0,0,0,1,0
3,32,14,1,5,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,0,0,0
3,25,20,1,8,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,28,13,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
2,42,13,0,0,0,1,0,0,1,2,8,1,1,2,0,1,0,0,0,0,0,1,0
3,40,13,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,1,0
4,42,18,1,6,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
3,40,20,1,10,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
4,31,18,1,10,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
4,27,16,1,10,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
2,21,19,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3,39,19,0,0,1,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,1,0
2,26,18,1,7,1,1,0,1,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0
4,35,14,1,8,0,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0
4,35,21,1,9,1,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0
1,21,19,1,5,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3,28,17,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3,26,18,1,8,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
1,22,19,1,4,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,29,14,1,2,0,1,0,1,0,1,2,0,1,1,0,1,0,0,0,0,0,1,0
1,49,13,0,0,0,1,0,0,0,0,7,1,1,0,0,1,0,0,0,0,0,1,0
2,42,20,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,21,18,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,22,13,1,2,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,29,18,1,6,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0
1,22,17,1,4,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
2,24,13,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0
1,39,18,1,4,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,0,0,0
2,25,19,1,4,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,36,15,1,3,1,1,0,0,1,0,5,0,1,0,0,1,0,0,0,0,0,1,0
2,22,18,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,36,14,0,0,1,1,0,0,1,2,4,0,1,1,1,1,0,0,0,0,0,1,0
1,36,13,0,0,0,1,0,0,1,0,6,1,1,0,0,1,0,0,0,1,0,0,0
1,27,15,1,5,1,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0
2,40,13,0,0,0,1,0,0,1,3,6,1,0,1,2,1,0,0,0,0,0,1,0
2,26,16,1,5,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
1,28,18,1,2,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
1,25,20,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5,31,25,1,15,0,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0
1,28,16,1,4,1,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0
2,44,15,0,0,0,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,1,0
4,40,16,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1
2,37,15,0,0,0,0,0,0,1,0,9,0,0,0,0,1,0,0,0,0,0,1,0
1,45,13,0,0,0,0,0,1,0,0,3,1,1,0,0,1,0,0,1,0,0,0,0
1,33,18,1,5,1,1,0,0,0,0,5,0,1,0,0,1,0,0,0,1,0,0,0
1,32,16,1,4,1,0,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,0
